"","living.branches","dead.branches","stem.wood","stump","bark","usoil","rot1","rot2","foliage","biomass.aboveground.kg","biomass.belowground.kg","total.biomass.kg"
"29",124.236583791444,4.56686400998839,106.041081574627,30.5708337450544,11.9301367277691,104.987549230052,17.0459568971665,49.47490667079,24.8438444257798,277.345499848883,74.4167154849974,351.76221533388
"30",77.5790287573223,5.14672435360598,137.443549536559,27.5028461374675,12.7344267675747,95.4840232435446,15.8637549158487,44.6816770018008,16.4154079585132,260.406575552529,67.9811771060772,328.387752658607
"31",49.6824779551114,3.51636285121274,81.9351177722691,15.6396876658863,8.27220301579312,57.0616195113156,10.7131684839271,25.5338998902177,11.9637176741321,159.045849260273,41.4219318454294,200.467781105702
"32",79.8008095097216,5.36114757909985,146.250331969626,29.0302038379052,13.3393273318971,100.234261327374,16.4583660477317,47.0755352113468,16.7112073094492,273.78182022825,71.2040574894691,344.985877717719
"33",18.3525495533144,1.78433647084892,35.719091448513,5.59970385220133,3.97717756299557,21.5325047280575,5.03426217047651,8.57686566222474,5.58318467234731,65.4328588878732,15.9328008758562,81.3656597637294
"34",25.5291138533731,2.3111094346302,49.1083958067704,8.03060388310726,5.19450993018162,30.4900585522382,6.60382028484222,12.721695458333,7.19019907493609,90.1737329080625,22.459454669131,112.633187577193
"35",42.0335057471557,3.64953030464365,90.006432739724,15.0783430313611,8.47117031456347,55.163351654245,10.4387268287361,24.6022213246406,10.36049419561,159.238982137448,40.0850086228839,199.323990760332
"36",57.6846803460469,2.99532523091396,63.4679330637638,14.5281070463315,7.22970003501923,53.2941918254814,10.1661365487848,23.6867049851136,13.9811833302569,145.905745722075,38.7660847791499,184.671830501225
"37",22.6455944904201,2.19288771097328,46.4200620401311,7.28933933074056,4.89333596531543,27.7875576843152,6.14376348607847,11.4575755489483,6.52707444091177,83.4412195375805,20.4982183535747,103.939437891155
"38",53.1555656915776,5.5763801829394,180.914347221405,26.0142889525811,13.8386362182162,90.8164167056828,15.2718532343654,42.333744935173,12.1937289082436,279.499218266719,64.8021277531017,344.301346019821
"39",117.503102749784,7.60885055833133,245.378633033193,49.9640406219365,20.3950303163499,162.108303098028,23.644685696554,78.5125101181576,21.8704923944024,440.849657279594,112.144262476091,552.993919755685
"40",61.9723294802584,5.18963312370061,148.369370139055,25.3074440171795,12.689325382454,88.5863124613609,14.9862451424024,41.2135742779994,13.7186393414578,253.528102142648,63.2788684441814,316.806970586829
"41",164.768119217138,5.09210932925829,120.562186691649,38.909151490023,13.8268405211963,130.114040279739,20.0437263845114,62.2106262193857,30.858496400707,343.158407249264,91.2048887897162,434.363296038981
"42",96.7119518305053,6.13775533264756,175.773587771189,36.3086751496335,15.7050182599093,122.37960786471,19.1388867771935,58.2822894521885,19.1808244522635,330.636988343884,86.0709327150762,416.707921058961
"43",160.21450180104,9.85986761720175,366.205644057079,77.0929237754124,28.5166750179754,235.888739841002,31.2882412440562,116.256352689871,27.1567216132864,641.889612268708,158.79581606559,800.685428334298
"44",224.596247788689,11.6639571378588,452.370863666056,108.364701160658,35.7354510796133,314.964051699873,38.7684389236279,156.727676719342,34.4379180646809,832.731220832874,206.599350539216,1039.33057137209
"45",196.771523149743,10.8713919916505,412.272275897185,94.1913789587824,32.489168781187,279.78079216276,35.5142615685334,138.728344794332,31.3985472197193,746.595738778548,185.589413203977,932.185151982525
"46",69.2814587700291,4.97273613004984,133.348042471146,25.3074440171795,12.169301153376,88.5863124613609,14.9862451424024,41.2135742779994,15.0445142234649,245.07898254178,63.2788684441814,308.357850985962
"47",152.491927789259,9.76940391234542,366.931704614723,74.8707983922744,28.1817281252497,230.05277492327,30.7105036920672,113.268051052882,26.2129934384489,632.245562833852,155.181976530996,787.427539364848
"48",81.9371822637981,5.70990434528753,161.994148243359,31.3672405996211,14.3302543800852,107.430203736595,17.3451647476245,50.7093345763146,16.9511485312012,295.338729832151,76.0629631369735,371.401692969125
"49",214.944058370591,12.5510786335175,542.682499034577,118.008847899042,39.6703815252752,338.363823196691,40.8759148511423,168.687435942362,33.3469601900432,927.856865463002,220.354975297649,1148.21184076065
"50",25.2473828389527,3.51503318800916,98.7288045474274,11.9601586148972,8.00674217910094,44.4526790183724,8.84181295193875,19.3849359914367,6.91412528142723,147.458121368387,32.4925204034752,179.950641771863
"51",222.325714359917,6.9776537464525,185.176463911898,60.968061401404,19.7583608530733,192.746838665967,26.9151552271554,94.1722812697399,36.9773202214397,495.206254272745,131.778777264563,626.985031537308
"52",22.760437401606,3.49101900583463,101.782239506133,11.4769557421572,7.96451213804691,42.7657487697506,8.58189475578354,18.5703582429346,6.39063028215209,147.475163793778,31.2887930275934,178.763956821371
"53",51.3168998646646,3.85580858288476,132.105002869145,13.6369903649957,11.9511605714932,60.9049646029693,10.3621884835713,29.338934066575,19.8140774450207,212.865862253183,47.2679742379736,260.133836491157
"54",122.240484048547,4.86695419674317,221.588835649746,32.8345989112841,22.8045167779505,137.720653466712,18.3085612960036,67.4912547048451,41.8398882859324,404.33538958427,104.886054555428,509.221444139698
"55",121.627686157556,4.26330942234711,197.805126014971,31.196695812728,21.3011413429132,131.42777727333,17.7266236077685,64.4537911222052,41.326165232266,376.193958750516,100.231081460602,476.425040211118
"56",51.6766475480885,2.08935975952316,78.8007415715202,11.1367092231839,8.89054104813039,50.2655697533609,9.04707146592212,23.8857651235542,19.2024666278449,152.593999150446,39.128860530177,191.722859680623
"57",85.0216362297174,6.99322508675766,263.154604707077,26.4809370251516,21.7681713978974,113.075186560553,15.9734038725281,55.5062785901181,31.6685079801528,403.418574446601,86.5942495354011,490.012823982002
"58",11.4731597114431,0.987987437104876,23.5288591906942,2.36611880304432,2.5025600841582,10.9986508945648,3.01471595627614,4.05396771213114,5.00106141150936,40.8586852264447,8.63253209152044,49.4912173179652
"59",60.7114543643494,3.81941834105051,139.515907214013,15.8314159723645,13.1805411309328,70.0915581315821,11.4391483725681,34.0214477287378,22.8338732478835,233.05873702271,54.2601421592175,287.318879181928
"60",86.2027562807336,3.32633547152434,141.33070080998,20.7937164529083,15.261108528183,90.4187201212397,13.6718832817872,44.2734504692494,30.462362575697,266.914617543329,69.6250036683314,336.53962121166
"61",14.6168705013555,1.52000320367521,37.2983473424333,3.33911987887654,3.56390345120828,15.5448247475527,3.88699096481476,6.22080983253014,6.33454047697976,60.3382443775488,12.2057048686761,72.543949246225
"62",64.0568995623029,2.67078746461688,105.13913228857,14.7023800920559,11.4287528738585,65.3816267210998,10.8930905790772,31.6241905230422,23.3788174812197,197.997952281404,50.679246629044,248.677198910448
"63",132.68504435315,5.19593526554588,241.264896503782,36.2842412251756,24.7713392769218,150.848514148611,19.4946068657243,73.7790288636427,45.0015838258217,440.201456624576,114.564272923435,554.765729548011
"64",60.2513038868573,3.89817806576719,141.542723992409,15.8314159723645,13.2509895388855,70.0915581315821,11.4391483725681,34.0214477287378,22.7182601870581,234.774611456284,54.2601421592175,289.034753615501
"65",143.361606870841,5.16485671216268,246.916657031657,38.9472604085888,25.9080400773361,160.873380075801,20.3769703173359,78.5372118692596,47.9947176973726,460.298421100585,121.926119667212,582.224540767798
"66",30.8193059145787,2.40817930672003,73.2323073940993,7.39640992221372,6.97296907680483,33.9454690907202,6.83996210750608,15.497214800061,12.4276982583916,120.829171614417,26.5490591685065,147.378230782923
"67",158.952144391246,6.09535350538745,294.726765338718,45.5267242772153,29.9599024529544,185.270123674196,22.4500159506882,89.9664280551397,52.8729118050743,535.260889965521,139.743399396981,675.004289362501
"68",49.1356507900604,2.69134590984098,95.8715512129966,11.6131924671389,9.76354823950734,52.3084123339184,9.30599314154976,24.9347928077346,18.6556488290153,169.075288619544,40.6952198667795,209.770508486324
"69",99.4129291322458,3.86427631221491,169.07514805646,24.9869943359672,17.9288349989363,107.182783313197,15.3908021583931,52.6049117261039,34.6674554884711,315.268182835824,82.1957889772294,397.463971813053
"70",103.996725232383,5.14445858141913,218.843698332899,28.7788729495138,21.211699436242,122.063356499857,16.8430345055546,59.9050520938559,36.667107593739,377.975454532457,93.2844835503427,471.2599380828
"71",42.7439574503041,2.34857948935444,81.0687002228504,9.79132552294869,8.39334550434804,44.4555929550904,8.29166361891219,20.8990535469313,16.4267937990308,144.345908189806,34.6642674321417,179.010175621947
"72",25.5727274663926,1.29944056531732,40.3650857575923,5.1094297397147,4.60916756411865,23.677158565052,5.27813698886293,10.2634293296956,10.2164387449332,76.9558510931356,18.5677288253373,95.5235799184728
"73",30.586237738775,1.81703287458017,57.4763875892105,6.68497728653816,6.04844106104355,30.7774238046867,6.37594256069313,13.8745110614258,12.1404795714251,102.613076550147,24.0924465181486,126.705523068296
"74",27.8063399497742,0.637581755938631,22.6408836735622,4.28647225343731,3.41019592282481,19.9182990890148,4.65666612984026,8.376931601816,10.7018840667402,58.7814735555372,15.6318268355775,74.4133003911147
"75",24.8546169872269,1.65068271802063,48.9698973301863,5.40491337243184,5.0947068479609,25.0180923742913,5.49243893581547,10.941555473252,10.0929388994483,85.9748172558266,19.6131790018595,105.587996257686
"76",20.0874167963885,3.22856036091472,92.0212057175418,10.1090996252025,7.28354833824617,37.9468175326271,7.82476823648538,16.2564469457035,5.79357695517164,132.729830838294,27.8377179074247,160.567548745718
"77",15.3703313129813,2.45355457008448,61.0846099795992,6.92937460968849,5.35741758566037,26.4663512158403,5.91491981530181,10.8434815661858,4.6760766222809,91.1952880580138,19.5369766061518,110.732264664166
"78",63.6046385530617,3.74990646192313,139.762938120623,16.4135539426214,13.4393637610193,72.5068981255634,11.7145529984983,35.2478029621163,23.7234369945511,236.970400839248,56.0933441829419,293.06374502219
"79",13.1984436208639,1.0629651413182,26.4302236332713,2.72450358381984,2.81766255050816,12.6795895508995,3.34766637540409,4.84330025854317,5.67727974472669,46.2337985297814,9.95508596707967,56.1888844968611
"80",82.8878221632127,4.42138231679945,177.17051313549,22.1324228919381,17.1312204293407,95.8085296174296,14.235178621415,46.9645151133735,29.9950495654558,303.743360936781,73.6761067254914,377.419467662272
"81",68.1806949603346,4.66842218051522,172.56185216148,18.8391143706421,15.6075665388853,82.4804500320626,12.8217020948812,40.2887917020757,25.5354996071329,279.857650211857,63.6413356614205,343.498985873278
"82",148.854105986456,7.74875501440702,352.10594606069,46.5072011165016,32.357931274695,188.863621667963,22.7472785062801,91.6324923251722,50.8963908908321,587.57393945275,142.356420551461,729.930360004212
"83",200.298186174234,8.67955886200744,431.208467656117,64.3349778666359,41.1417827422237,252.570571826728,27.7346087379026,120.487916124296,65.6256650942015,745.662973301217,188.235593960092,933.898567261309
"84",75.8820953791085,3.50442483294013,140.90881543323,18.8391143706421,14.4817814053453,82.4804500320626,12.8217020948812,40.2887917020757,27.4299264518058,253.616231421266,63.6413356614205,317.257567082686
"85",88.920743845028,3.6659301574812,155.206825044945,22.1324228919381,16.3151672990207,95.8085296174296,14.235178621415,46.9645151133735,31.4526356375405,286.241089238413,73.6761067254914,359.917195963905
"86",46.0449782756747,2.20211600443956,78.9223239943971,10.232973830078,8.50715335856697,46.369844851257,8.54382457113377,21.8834854638169,17.4438473931467,145.909545463156,36.136871021179,182.046416484335
"87",72.8664704427052,2.6209428854149,108.538705875417,16.4135539426214,12.2482201018777,72.5068981255634,11.7145529984983,35.2478029621163,26.0631013124884,212.687893248036,56.0933441829419,268.781237430978
"88",26.0465192885839,1.4637884685896,44.9938080464721,5.40491337243184,4.9404016409608,25.0180923742913,5.49243893581547,10.941555473252,10.442947609834,82.8494308170382,19.6131790018595,102.462609818898
"89",75.4187224653025,2.65329103453482,111.080402042584,17.007406536256,12.5838496334111,74.9619632483107,11.9914540876113,36.4921573698462,26.8556281857623,218.743671712088,57.9545567120547,276.698228424143
"90",89.2811688213636,3.62690828131052,154.038546608182,22.1324228919381,16.2699116089596,95.8085296174296,14.235178621415,46.9645151133735,31.5400898211497,285.348958211754,73.6761067254914,359.025064937245
"91",58.144580820752,1.74308348143661,70.5820828310355,11.6131924671389,8.733567510235,52.3084123339184,9.30599314154976,24.9347928077346,21.0599467470095,150.816507110598,40.6952198667795,191.511726977378
"92",162.256327584343,5.10124903370738,255.603635436057,43.592629638132,27.7996162820593,178.150541240708,21.8551921700622,86.6525782487219,53.1906134110678,494.353457974299,134.557911602576,628.911369576875
"93",16.0714079385587,0.798980782702673,22.3154051559641,2.9200026858239,2.75314445755687,13.5933825226348,3.52322353858309,5.2787406826082,6.65980025585927,44.8589410206063,10.6733798368109,55.5323208574171
"94",45.8416143330384,2.22755534936555,79.5642050085503,10.232973830078,8.53233294765641,46.369844851257,8.54382457113377,21.8834854638169,17.3889151912242,146.398681468689,36.136871021179,182.535552489868
"95",59.4587391960572,2.07857927567049,82.6656606557601,12.6015010646833,9.6554274343683,56.5222459645427,9.83013705951643,27.0959243028649,21.6481258099692,166.459907626539,43.9207448998595,210.380652526399
"96",97.444265925393,3.43437248777851,151.910840688068,23.5373108336289,16.7120985550076,101.425949735973,14.8112605868879,49.7567097442145,33.8526809695237,293.038888489876,77.8886389023443,370.92752739222
"97",37.8359435086988,1.41878508563886,50.4338000402518,7.39640992221372,6.08777138088972,33.9454690907202,6.83996210750608,15.497214800061,14.4072190428105,103.172709937693,26.5490591685065,129.7217691062
"98",12.7698158449744,0.607088829031646,16.143083138064,2.19716662146214,2.10002542348286,10.2036660661206,2.85217276506845,3.68685999543864,5.37933796918647,33.8171798570151,8.00649944465845,41.8236793016735
"99",78.3598486209522,2.65486547454977,112.720415878158,17.6129445221422,12.8847891462932,77.4563469378196,12.2697876903031,37.7541447727779,27.7448476326507,224.232863642096,59.8434024156774,284.076266057773
"100",26.004303710264,0.889485180978638,29.3746224388023,4.55033647590369,3.86336444767102,21.127465508051,4.86016592758234,8.98111347156909,10.1990194787972,64.6821122536197,16.5771290321473,81.259241285767
"101",78.3497836069075,1.96401423212071,87.2685509333594,15.8314159723645,11.1030281198428,70.0915581315821,11.4391483725681,34.0214477287378,27.3382977423366,194.516792864595,54.2601421592175,248.776935023812
"102",67.892017395539,2.55594215714782,103.502732458157,15.2610177367941,11.5875747417614,67.7163393654606,11.1653054142001,32.8134561642105,24.5067632430578,200.7992844894,52.4553216286665,253.254606118066
"103",32.9074595845293,1.29490856205967,44.2653290802305,6.34607468608741,5.35185208383473,29.2602211120725,6.14852827237431,13.0993123435902,12.7144190435978,90.1656239967416,22.9141464259851,113.079770422727
"104",87.3557846023278,4.20293797674823,173.071236950261,22.8292355514178,17.2582287413027,98.5995749620532,14.5227614537993,48.3534321994599,31.248967894648,304.717423822058,75.7703394106354,380.487763232693
"105",21.8704321678013,0.671519167661307,21.6143602609739,3.56308572497304,3.03365648779345,16.5834114011934,4.07504896011463,6.72790382432872,8.67799717233915,50.753053809203,13.0203256762203,63.7733794854233
"106",115.71023302653,2.82270827698974,137.052580116944,25.7284684047009,16.8566124739532,110.112280934141,15.681744737904,54.0491254304234,38.7452961359779,298.170602299118,84.3838125294405,382.554414828558
"107",15.1993684395555,0.747359744638593,20.6286027937069,2.72450358381984,2.57774187419411,12.6795895508995,3.34766637540409,4.84330025854317,6.32355137522811,41.8775764359149,9.95508596707967,51.8326624029946
"108",39.4576937887722,1.68371658307471,59.2832804202592,8.14102861465465,6.79231526672874,37.2378658330096,7.3081535316131,17.1875567213229,15.0615118962556,115.358034673489,29.0968372183549,144.454871891844
"109",24.3523087330355,1.24213232791791,38.1275024722955,4.82461207094012,4.37832811056075,22.3803448906148,5.06735101530981,9.60994244601098,9.76981733840925,72.9248837147498,17.5557328196747,90.4806165344244
"110",57.9530227313394,1.97682009539707,78.4601857701037,12.1014522273586,9.27413370789361,54.3940658470477,9.56703995680223,26.0049552919538,21.1251920084864,159.765614532092,42.2926136196892,202.058228151782
"111",138.010917454754,6.11504580831917,280.726194095788,39.8634846917165,27.4940108084478,164.301620450267,20.674412168505,80.1559665889223,47.0058690479879,492.209652859026,124.438135758551,616.647788617577
"112",42.9304420313011,3.00730272731136,100.142247292874,10.6863294821027,9.49728767802402,48.3276426252638,8.79833933836078,22.8899763119438,16.741723257129,166.263609211613,37.6413131431612,203.904922354774
"113",71.0315823843188,3.10312564690714,124.057506627533,17.007406536256,13.1029829107428,74.9619632483107,11.9914540876113,36.4921573698462,25.7474818614211,228.302604105758,57.9545567120547,286.257160817813
"114",135.424914066857,4.27815525771464,206.328390126407,34.5392468157175,22.7984324883793,144.228531130759,18.9010630608749,70.6164591081115,45.2401500823968,403.369138755075,109.689284315042,513.058423070116
"115",36.93702974731,1.73959871249638,59.4618504901361,7.76910103816178,6.63288982777617,35.5962697355447,7.07639813776127,16.3443682028355,14.2520332520529,112.54046981588,27.827168697383,140.367638513263
"116",42.9964220019805,2.63377891367318,89.5460259876404,10.232973830078,8.90944990231938,46.369844851257,8.54382457113377,21.8834854638169,16.623534401204,154.318650635691,36.136871021179,190.45552165687
"117",15.7972089196377,0.83370474320736,22.9929749653956,2.9200026858239,2.7827558848169,13.5933825226348,3.52322353858309,5.2787406826082,6.5714727640017,45.3266471988814,10.6733798368109,56.0000270356923
"118",21.2509724810227,0.468726666921483,42.6870218416886,6.24263208001808,8.99180933498445,34.4110228357244,5.00675876581535,5.00675876581535,3.70081819400622,82.3839642566705,28.1683907557063,111.185094175606
"119",11.4115132149204,0.80051765816076,19.6071084577205,2.19716662146214,2.2508849828474,10.2036660661206,2.85217276506845,3.68685999543864,4.92619438576506,36.2671909351112,8.00649944465845,44.2736903797696
"120",15.7081234783125,0.845470841095653,23.2206903806847,2.9200026858239,2.79259165117937,13.5933825226348,3.52322353858309,5.2787406826082,6.5428152518284,45.4868790370961,10.6733798368109,56.160258873907
"121",34.6634846931465,1.7732205973318,59.0120632672071,7.39640992221372,6.44407771295983,33.9454690907202,6.83996210750608,15.497214800061,13.506072753997,109.289256192859,26.5490591685065,135.838315361366
"122",22.3576346140626,1.29740454031646,38.310056373251,4.55033647590369,4.25013032414644,21.127465508051,4.86016592758234,8.98111347156909,9.08931306193093,70.7655623276802,16.5771290321473,87.3426913598275
"123",82.3326402173291,3.11211942717405,131.342935362912,19.4791329184565,14.3603409130819,85.0890738671831,13.1039239875024,41.6009608481516,29.1881140794414,250.627168838953,65.6099409487266,316.23710978768
"124",31.6743072280765,1.22229744185401,41.5347704998088,6.01826290338819,5.0841253348968,27.7875440262495,5.92429108356099,12.348415548771,12.2685093999564,85.5337634080243,21.7692811228613,107.303044530886
"125",49.1973822438382,2.37306181328177,86.2027954827531,11.1367092231839,9.18635461851669,50.2655697533609,9.04707146592212,23.8857651235542,18.5389510510828,158.096303381574,39.128860530177,197.225163911751
"126",19.8446657412677,1.47211388440385,40.7810401705254,4.28647225343731,4.21033272037638,19.9182990890148,4.65666612984026,8.376931601816,8.24957275371723,70.5946247700107,15.6318268355775,86.2264516055882
"127",33.5770363344565,1.66131695755099,55.1608305843084,7.0350610983707,6.12274041160321,32.3391753246126,6.60644878341085,14.67386715557,13.0950349728483,103.55698538629,25.3041142262419,128.861099612532
"128",25.1091562749115,2.22013279053172,63.2553460444415,6.01826290338819,5.92393463158459,27.7875440262495,5.92429108356099,12.348415548771,10.3655918992875,102.526832644858,21.7692811228613,124.296113767719
"129",112.96079444047,4.45696768080502,199.878061834253,29.5742324162437,20.8026647569622,125.154025182752,17.1370844086753,61.4101625389341,38.9415705596157,367.672721128734,95.579792766508,463.252513895242
"130",84.8083789971985,4.15806958035856,169.648225930819,22.1324228919381,16.8587959917294,95.8085296174296,14.235178621415,46.9645151133735,30.457780110968,297.605893392043,73.6761067254914,371.282000117535
"131",15.8980425661299,0.445178710503164,13.438653396138,2.36611880304432,2.05028866691705,10.9986508945648,3.01471595627614,4.05396771213114,6.47190434697384,34.1982821427324,8.63253209152044,42.8308142342529
"132",21.8194056840094,1.38043185284781,40.0210807380342,4.55033647590369,4.31790030153327,21.127465508051,4.86016592758234,8.98111347156909,8.92731559107221,72.0891550523284,16.5771290321473,88.6662840844757
"133",25.5957572128964,1.80366640876737,53.3991650937285,5.7111800551949,5.41491809651899,26.4032975579108,5.71017160380201,11.6442741520556,10.4053252848307,91.9246868671061,20.6921175027159,112.616804369822
"134",11.8724389652408,0.725700618266546,18.299855128279,2.19716662146214,2.19596296282308,10.2036660661206,2.85217276506845,3.68685999543864,5.07928060956468,35.2911242960715,8.00649944465845,43.29762374073
"135",95.0733228247772,5.14957406040132,211.925944845792,26.4809370251516,20.0818168637092,113.075186560553,15.9734038725281,55.5062785901181,34.0099624672623,358.711595619832,86.5942495354011,445.305845155233
"136",63.2380760841799,2.76206718772813,107.661682563216,14.7023800920559,11.5283087671695,65.3816267210998,10.8930905790772,31.6241905230422,23.1681410391496,199.892514694349,50.679246629044,250.571761323393
"137",15.3627007262732,0.893510135750646,24.141030562041,2.9200026858239,2.83177445140791,13.5933825226348,3.52322353858309,5.2787406826082,6.43188427305377,46.1490185612967,10.6733798368109,56.8223983981075
"138",53.2481763750238,2.76802040240419,101.171914171305,12.6015010646833,10.394190832696,56.5222459645427,9.83013705951643,27.0959243028649,20.0134675451527,180.183802846113,43.9207448998595,224.104547745972
"139",67.2977523493499,2.61500754122181,105.183974693013,15.2610177367941,11.6559377592089,67.7163393654606,11.1653054142001,32.8134561642105,24.3541339872225,202.013690079588,52.4553216286665,254.469011708254
"140",11.41546261459,1.00066658576212,23.7410666052552,2.36611880304432,2.5106870760202,10.9986508945648,3.01471595627614,4.05396771213114,4.98227801484397,41.0340016846718,8.63253209152044,49.6665337761922
"141",24.107281902804,1.27429580037205,38.8199897819936,4.82461207094012,4.40687205144809,22.3803448906148,5.06735101530981,9.60994244601098,9.69628264526329,73.4330516075578,17.5557328196747,90.9887844272325
"142",109.13248583886,3.85494938701604,174.609809033699,27.2203064493927,18.9636623056461,115.976899617429,16.2565875638243,56.9299066667174,37.4985831397229,333.781213014614,88.756593168036,422.53780618265
"143",93.1692766689657,3.86632403977499,165.162414209469,23.5373108336289,17.2335528497935,101.425949735973,14.8112605868879,49.7567097442145,32.8224503013874,302.968878601632,77.8886389023443,380.857517503977
"144",38.714042261407,1.76767579011451,61.3511795786902,8.14102861465465,6.87732284100417,37.2378658330096,7.3081535316131,17.1875567213229,14.8532516032042,116.85124908587,29.0968372183549,145.948086304225
"145",68.249009256758,2.80198113996303,112.107768646935,15.8314159723645,12.1620225691408,70.0915581315821,11.4391483725681,34.0214477287378,24.7417536971139,211.152197585161,54.2601421592175,265.412339744378
