"","Lokalitet","Trenr","Art","Hoyde(m)","DBH(cm)","OBH(cm)","dbh.mm","height.dm","tree.sp","Notat","living.branches","dead.branches","stem.wood","stump","bark","usoil","rot1","rot2","foliage","biomass.aboveground.kg","biomass.belowground.kg","total.biomass.kg"
"85",6,3,"gran",22.4,24.1915513499665,76,241.915513499665,224,1,NA,61.6452785890261,5.541338760665,192.08069094704,18.194236530502,15.9522210521563,79.842534501723,12.533329518891,38.9591837563079,23.7530374263002,293.41376587939,61.6482979712211,355.062063850611
"86",6,4,"gran",22.4,24.5098612361503,77,245.098612361503,224,1,NA,63.6843262508859,5.60636142999117,196.335511365867,18.8190252207563,16.3662049116511,82.3984190253849,12.8127803950386,40.2474858093995,24.4342240780674,300.811429179151,63.5793938046285,364.39082298378
"87",6,5,"gran",19.6,22.2816920328639,70,222.816920328639,196,1,NA,55.3829796877924,3.91601929786194,137.704927779311,14.6880333076182,12.6149482825069,65.3215548347066,10.886045519274,31.5935669716742,21.1598980014058,224.30690835509,50.6335215270884,274.940429882179
"88",6,6,"gran",21.4,32.7859182769283,103,327.859182769283,214,1,NA,131.117306642232,6.55563511706955,292.137044703181,38.9071617781001,27.5599728945084,160.723103728236,20.3638831569587,78.4661567331417,45.2544914300589,496.277121135091,121.815941950136,618.093063085227
"89",6,7,"gran",13.1,13.3690152197183,42,133.690152197183,131,1,NA,18.6701723473849,1.18871470793083,33.1981196454556,3.78868736900321,3.6567977773244,17.6266491125094,4.26045960748926,7.24064018085594,7.73398789750447,60.5024918470989,13.8379617435062,74.3404535906051
"90",6,8,"gran",22.7,28.6478897565393,90,286.478897565393,227,1,NA,91.9685748762243,6.61496844433047,258.498233328468,27.9647200311653,22.236667359546,118.889000818251,16.5384242061215,58.3552309390413,33.6755185688315,407.283164039734,90.9242807870857,498.20744482682
"91",6,9,"gran",16.7,17.5070437401073,55,175.070437401073,167,1,NA,32.9962940592827,2.3174974232198,72.7309823758422,7.75379016564287,7.13120577189158,35.5285677910143,7.0667695357668,16.3096085114364,13.1461627310389,122.929769795879,27.7747776253714,150.704547421251
"92",6,10,"gran",22,26.1014106670691,82,261.014106670691,220,1,NA,75.3791590644834,5.70723099349759,212.148798836692,22.1138750578867,18.3082735824945,95.7341045834153,14.2274725365615,46.9274355292016,28.1923494036525,333.657337535054,73.6202295255286,407.277567060583
"93",6,11,"gran",13.4,16.552114081556,52,165.52114081556,134,1,"død",32.9381612206244,1.49726518251917,50.1201918056212,6.67649152269613,5.75119113306024,30.739499269471,6.37030076961912,13.8551164923564,12.8119135002576,96.9833008645212,24.0630077467749,121.046308611296
"94",6,12,"gran",17,26.1014106670691,82,261.014106670691,170,1,NA,91.0546706353869,3.43521275577763,148.195751622211,22.1138750578867,16.0335160659827,95.7341045834153,14.2274725365615,46.9274355292016,31.9665731686186,280.833026137245,73.6202295255286,354.453255662774
"95",6,13,"furu",24.1,59.8422586025487,188,598.422586025487,241,10,NA,169.338700176973,13.6376441889595,824.847364877357,130.076519798717,47.963863007548,367.090970303488,43.407621856631,183.354895569121,29.3241422001105,1185.86409204956,237.014450504771,1422.87854255433
"96",6,14,"gran",16,15.2788745368209,48,152.788745368209,160,1,NA,23.5187902879022,1.89393392548896,53.9091073065685,5.39445999934719,5.27101231127584,24.9707299733091,5.48493022578566,10.9175660224621,9.69966478081773,89.9873038305827,19.576269973962,109.563573804545
"97",6,15,"gran",13.8,17.8253536262911,56,178.253536262911,138,1,NA,39.4301898756644,1.68331601746895,59.2557599370277,8.13537469137797,6.78866630098725,37.2129535706151,7.30466061554936,17.1747562203786,15.0522825525542,115.293306822526,29.0775788792371,144.370885701763
"98",6,16,"gran",21.8,26.4197205532529,83,264.197205532529,218,1,NA,78.1757502793769,5.65932378727533,213.502347497301,22.8066762346599,18.6457950503718,98.5093657058321,14.5135088282833,48.3085904684694,29.0501287758961,338.789892848985,75.7026894711722,414.492582320157
"99",6,17,"gran",9,14.6422547644534,46,146.422547644534,90,1,NA,30.3167265668766,0.720541394816229,25.9836972003124,4.81784956438352,3.81474562051504,22.3495023722306,5.06229347186795,9.59443115499473,11.584343885544,65.6535603469038,17.5316528078471,83.1852131547509
